side,entry_minute,entry_improve_cents,ttl_minutes,tp_cents,stop_minute,stop_exit_ttl_minutes,stop_exit_improve_cents,max_entry_spread_cents,max_stop_spread_cents,fallback,attempts,fills,fill_rate,exits,exit_rate_given_fill,mean_entry_px_filled,mean_fill_minute,win_rate_given_fill,mean_settle_pnl_cents_per_fill,mean_pnl_cents_per_attempt,mean_pnl_cents_per_fill,ev_cents_per_hour_per_contract
NO,10,0,1,1,11,1,1,40,30,taker_exit,585,300,0.5128205128205128,300,1.0,40.68666666666667,10,0.38666666666666666,-2.02,-3.1487179487179486,-6.14,-12.594871794871795
NO,8,0,1,0,11,1,0,20,20,taker_exit,562,293,0.5213523131672598,293,1.0,44.83276450511946,8,0.4300341296928328,-1.8293515358361774,-3.1512455516014235,-6.044368600682594,-12.604982206405694
NO,9,2,1,2,10,1,0,30,40,taker_exit,581,357,0.6144578313253012,357,1.0,41.0812324929972,9,0.4005602240896359,-1.0252100840336134,-3.1514629948364887,-5.128851540616247,-12.605851979345955
NO,10,0,1,3,10,2,1,30,30,taker_exit,577,300,0.5199306759098787,300,1.0,40.68666666666667,10,0.38666666666666666,-2.02,-3.1542461005199307,-6.066666666666666,-12.616984402079723
NO,10,0,1,3,11,2,1,30,40,taker_exit,577,300,0.5199306759098787,300,1.0,40.68666666666667,10,0.38666666666666666,-2.02,-3.1542461005199307,-6.066666666666666,-12.616984402079723
NO,9,1,1,1,13,1,1,30,40,taker_exit,581,336,0.5783132530120482,336,1.0,40.083333333333336,9,0.3898809523809524,-1.0952380952380953,-3.1566265060240966,-5.458333333333333,-12.626506024096386
NO,10,0,1,2,11,2,1,30,20,taker_exit,577,300,0.5199306759098787,296,0.9866666666666667,40.68666666666667,10,0.38666666666666666,-2.02,-3.1611785095320624,-6.08,-12.64471403812825
NO,10,2,1,1,11,2,2,20,20,taker_exit,561,356,0.6345811051693404,355,0.9971910112359551,43.390449438202246,10,0.41853932584269665,-1.5365168539325842,-3.162210338680927,-4.98314606741573,-12.648841354723707
NO,10,2,1,1,10,2,2,20,20,taker_exit,561,356,0.6345811051693404,355,0.9971910112359551,43.390449438202246,10,0.41853932584269665,-1.5365168539325842,-3.162210338680927,-4.98314606741573,-12.648841354723707
NO,10,1,1,0,12,1,1,40,30,taker_exit,585,338,0.5777777777777777,337,0.9970414201183432,41.99112426035503,10,0.40236686390532544,-1.7544378698224852,-3.164102564102564,-5.476331360946745,-12.656410256410256
NO,10,0,1,2,10,2,1,40,30,taker_exit,585,300,0.5128205128205128,300,1.0,40.68666666666667,10,0.38666666666666666,-2.02,-3.1658119658119657,-6.173333333333333,-12.663247863247863
NO,8,2,1,0,12,1,1,30,30,taker_exit,584,362,0.6198630136986302,361,0.9972375690607734,45.95303867403315,8,0.45027624309392267,-0.925414364640884,-3.166095890410959,-5.107734806629834,-12.664383561643836
NO,10,1,1,1,10,1,2,30,20,taker_exit,577,338,0.58578856152513,334,0.9881656804733728,41.99112426035503,10,0.40236686390532544,-1.7544378698224852,-3.166377816291161,-5.405325443786983,-12.665511265164644
NO,9,2,1,3,10,2,1,20,40,taker_exit,562,352,0.6263345195729537,352,1.0,41.14204545454545,9,0.4034090909090909,-0.8011363636363636,-3.167259786476868,-5.056818181818182,-12.669039145907472
NO,9,0,1,0,10,2,1,40,40,taker_exit,589,303,0.5144312393887945,303,1.0,39.26732673267327,9,0.36633663366336633,-2.633663366336634,-3.168081494057725,-6.158415841584159,-12.6723259762309
NO,8,2,1,3,13,1,0,40,20,taker_exit,590,363,0.6152542372881356,359,0.9889807162534435,45.892561983471076,8,0.4490358126721763,-0.9889807162534435,-3.1728813559322036,-5.1570247933884295,-12.691525423728814
NO,9,2,1,2,10,2,1,40,40,taker_exit,589,357,0.6061120543293718,357,1.0,41.0812324929972,9,0.4005602240896359,-1.0252100840336134,-3.173174872665535,-5.235294117647059,-12.69269949066214
NO,10,0,1,2,11,1,1,30,40,taker_exit,577,300,0.5199306759098787,300,1.0,40.68666666666667,10,0.38666666666666666,-2.02,-3.1733102253032928,-6.1033333333333335,-12.693240901213171
NO,9,2,1,3,10,2,1,40,20,taker_exit,589,357,0.6061120543293718,352,0.9859943977591037,41.0812324929972,9,0.4005602240896359,-1.0252100840336134,-3.1782682512733444,-5.243697478991597,-12.713073005093378
NO,10,0,1,2,10,1,0,40,40,taker_exit,585,300,0.5128205128205128,300,1.0,40.68666666666667,10,0.38666666666666666,-2.02,-3.1794871794871793,-6.2,-12.717948717948717
NO,8,0,1,0,11,1,1,30,30,taker_exit,584,296,0.5068493150684932,296,1.0,44.76013513513514,8,0.43243243243243246,-1.5168918918918919,-3.1815068493150687,-6.277027027027027,-12.726027397260275
NO,8,0,1,0,11,1,1,30,40,taker_exit,584,296,0.5068493150684932,296,1.0,44.76013513513514,8,0.43243243243243246,-1.5168918918918919,-3.1815068493150687,-6.277027027027027,-12.726027397260275
NO,9,0,1,2,13,1,0,40,20,taker_exit,589,303,0.5144312393887945,300,0.9900990099009901,39.26732673267327,9,0.36633663366336633,-2.633663366336634,-3.1816638370118846,-6.184818481848184,-12.726655348047538
NO,9,0,1,2,12,1,1,40,20,taker_exit,589,303,0.5144312393887945,298,0.9834983498349835,39.26732673267327,9,0.36633663366336633,-2.633663366336634,-3.1833616298811545,-6.188118811881188,-12.733446519524618
NO,9,2,1,2,10,1,0,30,30,taker_exit,581,357,0.6144578313253012,356,0.9971988795518207,41.0812324929972,9,0.4005602240896359,-1.0252100840336134,-3.1876075731497417,-5.187675070028011,-12.750430292598967
NO,8,2,1,1,13,1,1,30,20,taker_exit,584,362,0.6198630136986302,359,0.9917127071823204,45.95303867403315,8,0.45027624309392267,-0.925414364640884,-3.1952054794520546,-5.154696132596685,-12.780821917808218
NO,8,0,1,2,11,2,0,30,20,taker_exit,584,296,0.5068493150684932,295,0.9966216216216216,44.76013513513514,8,0.43243243243243246,-1.5168918918918919,-3.1969178082191783,-6.3074324324324325,-12.787671232876713
NO,10,1,1,0,13,1,2,20,30,taker_exit,561,335,0.5971479500891266,330,0.9850746268656716,41.88059701492537,10,0.4059701492537313,-1.2835820895522387,-3.197860962566845,-5.3552238805970145,-12.79144385026738
NO,10,1,1,3,10,1,1,20,30,taker_exit,561,335,0.5971479500891266,335,1.0,41.88059701492537,10,0.4059701492537313,-1.2835820895522387,-3.199643493761141,-5.358208955223881,-12.798573975044564
NO,10,0,1,2,10,1,0,30,20,taker_exit,577,300,0.5199306759098787,296,0.9866666666666667,40.68666666666667,10,0.38666666666666666,-2.02,-3.20103986135182,-6.156666666666666,-12.80415944540728
NO,8,0,1,0,11,2,2,20,30,taker_exit,562,293,0.5213523131672598,293,1.0,44.83276450511946,8,0.4300341296928328,-1.8293515358361774,-3.202846975088968,-6.143344709897611,-12.811387900355871
NO,8,0,1,0,11,2,2,40,40,taker_exit,590,297,0.5033898305084745,297,1.0,44.68350168350168,8,0.43097643097643096,-1.5858585858585859,-3.205084745762712,-6.367003367003367,-12.820338983050847
NO,8,1,1,3,13,2,0,20,30,taker_exit,562,339,0.603202846975089,339,1.0,45.26548672566372,8,0.43952802359882004,-1.3126843657817109,-3.206405693950178,-5.315634218289086,-12.825622775800712
NO,8,2,1,3,13,1,0,40,40,taker_exit,590,363,0.6152542372881356,361,0.9944903581267218,45.892561983471076,8,0.4490358126721763,-0.9889807162534435,-3.2067796610169492,-5.212121212121212,-12.827118644067797
NO,8,1,1,3,13,2,2,20,20,taker_exit,562,339,0.603202846975089,338,0.9970501474926253,45.26548672566372,8,0.43952802359882004,-1.3126843657817109,-3.209964412811388,-5.321533923303835,-12.839857651245552
NO,9,0,1,2,13,1,1,30,40,taker_exit,581,303,0.5215146299483648,303,1.0,39.26732673267327,9,0.36633663366336633,-2.633663366336634,-3.2099827882960414,-6.1551155115511555,-12.839931153184166
NO,10,1,1,3,10,1,0,20,40,taker_exit,561,335,0.5971479500891266,335,1.0,41.88059701492537,10,0.4059701492537313,-1.2835820895522387,-3.2103386809269163,-5.376119402985075,-12.841354723707665
NO,9,1,1,0,11,1,2,40,20,taker_exit,589,336,0.5704584040747029,331,0.9851190476190477,40.083333333333336,9,0.3898809523809524,-1.0952380952380953,-3.2173174872665533,-5.6398809523809526,-12.869269949066213
NO,9,2,1,3,10,2,1,30,20,taker_exit,581,357,0.6144578313253012,352,0.9859943977591037,41.0812324929972,9,0.4005602240896359,-1.0252100840336134,-3.2220309810671255,-5.243697478991597,-12.888123924268502
NO,8,0,1,2,11,1,2,30,30,taker_exit,584,296,0.5068493150684932,296,1.0,44.76013513513514,8,0.43243243243243246,-1.5168918918918919,-3.2260273972602738,-6.364864864864865,-12.904109589041095
NO,10,0,1,1,11,2,1,30,20,taker_exit,577,300,0.5199306759098787,296,0.9866666666666667,40.68666666666667,10,0.38666666666666666,-2.02,-3.2270363951473136,-6.206666666666667,-12.908145580589254
NO,9,0,1,1,12,1,2,30,40,taker_exit,581,303,0.5215146299483648,303,1.0,39.26732673267327,9,0.36633663366336633,-2.633663366336634,-3.2306368330464714,-6.194719471947194,-12.922547332185886
NO,9,2,1,1,10,2,1,40,30,taker_exit,589,357,0.6061120543293718,356,0.9971988795518207,41.0812324929972,9,0.4005602240896359,-1.0252100840336134,-3.230899830220713,-5.330532212885154,-12.923599320882852
NO,8,0,1,2,11,1,2,40,30,taker_exit,590,297,0.5033898305084745,297,1.0,44.68350168350168,8,0.43097643097643096,-1.5858585858585859,-3.2322033898305085,-6.420875420875421,-12.928813559322034
NO,9,1,1,1,13,2,1,40,30,taker_exit,589,336,0.5704584040747029,336,1.0,40.083333333333336,9,0.3898809523809524,-1.0952380952380953,-3.232597623089983,-5.666666666666667,-12.930390492359932
NO,9,0,1,2,11,1,0,20,30,taker_exit,562,300,0.5338078291814946,300,1.0,39.14,9,0.36666666666666664,-2.473333333333333,-3.2348754448398576,-6.06,-12.93950177935943
NO,9,0,1,0,11,2,2,40,40,taker_exit,589,303,0.5144312393887945,303,1.0,39.26732673267327,9,0.36633663366336633,-2.633663366336634,-3.235993208828523,-6.29042904290429,-12.943972835314092
NO,8,0,1,0,11,2,1,30,40,taker_exit,584,296,0.5068493150684932,296,1.0,44.76013513513514,8,0.43243243243243246,-1.5168918918918919,-3.2363013698630136,-6.385135135135135,-12.945205479452055
NO,9,0,1,0,11,1,2,20,20,taker_exit,562,300,0.5338078291814946,296,0.9866666666666667,39.14,9,0.36666666666666664,-2.473333333333333,-3.236654804270463,-6.0633333333333335,-12.946619217081851
NO,8,0,1,1,11,2,0,30,20,taker_exit,584,296,0.5068493150684932,295,0.9966216216216216,44.76013513513514,8,0.43243243243243246,-1.5168918918918919,-3.23972602739726,-6.391891891891892,-12.95890410958904
NO,8,0,1,2,12,1,2,40,20,taker_exit,590,297,0.5033898305084745,294,0.98989898989899,44.68350168350168,8,0.43097643097643096,-1.5858585858585859,-3.240677966101695,-6.437710437710438,-12.96271186440678
NO,8,1,1,3,13,1,2,20,20,taker_exit,562,339,0.603202846975089,338,0.9970501474926253,45.26548672566372,8,0.43952802359882004,-1.3126843657817109,-3.2437722419928825,-5.377581120943953,-12.97508896797153
NO,9,0,1,1,12,1,2,40,20,taker_exit,589,303,0.5144312393887945,298,0.9834983498349835,39.26732673267327,9,0.36633663366336633,-2.633663366336634,-3.2461799660441426,-6.31023102310231,-12.98471986417657
NO,10,0,1,1,10,2,0,30,20,taker_exit,577,300,0.5199306759098787,296,0.9866666666666667,40.68666666666667,10,0.38666666666666666,-2.02,-3.249566724436742,-6.25,-12.998266897746968
NO,10,2,1,3,10,2,2,30,30,taker_exit,577,359,0.6221837088388215,359,1.0,43.49025069637883,10,0.415041782729805,-1.9860724233983287,-3.251299826689775,-5.225626740947075,-13.0051993067591
NO,10,1,1,0,13,1,1,20,40,taker_exit,561,335,0.5971479500891266,331,0.9880597014925373,41.88059701492537,10,0.4059701492537313,-1.2835820895522387,-3.2549019607843137,-5.450746268656716,-13.019607843137255
NO,8,2,1,0,12,1,0,40,20,taker_exit,590,363,0.6152542372881356,358,0.9862258953168044,45.892561983471076,8,0.4490358126721763,-0.9889807162534435,-3.2559322033898304,-5.292011019283747,-13.023728813559321
NO,8,1,1,2,13,1,2,20,20,taker_exit,562,339,0.603202846975089,337,0.9941002949852508,45.26548672566372,8,0.43952802359882004,-1.3126843657817109,-3.2562277580071175,-5.398230088495575,-13.02491103202847
NO,10,0,1,0,13,1,1,30,20,taker_exit,577,300,0.5199306759098787,289,0.9633333333333334,40.68666666666667,10,0.38666666666666666,-2.02,-3.2564991334488735,-6.263333333333334,-13.025996533795494
NO,9,0,1,1,12,1,1,40,20,taker_exit,589,303,0.5144312393887945,298,0.9834983498349835,39.26732673267327,9,0.36633663366336633,-2.633663366336634,-3.2580645161290325,-6.333333333333333,-13.03225806451613
NO,9,0,1,0,10,2,2,20,40,taker_exit,562,300,0.5338078291814946,300,1.0,39.14,9,0.36666666666666664,-2.473333333333333,-3.2615658362989324,-6.11,-13.04626334519573
NO,9,0,1,1,12,1,2,20,20,taker_exit,562,300,0.5338078291814946,296,0.9866666666666667,39.14,9,0.36666666666666664,-2.473333333333333,-3.263345195729537,-6.113333333333333,-13.053380782918149
NO,8,2,1,3,13,2,0,20,30,taker_exit,562,359,0.6387900355871886,358,0.9972144846796658,46.00557103064067,8,0.44846796657381616,-1.158774373259053,-3.263345195729537,-5.108635097493036,-13.053380782918149
NO,9,0,1,1,11,1,1,20,40,taker_exit,562,300,0.5338078291814946,300,1.0,39.14,9,0.36666666666666664,-2.473333333333333,-3.2651245551601424,-6.116666666666666,-13.06049822064057
NO,10,1,1,0,13,1,2,40,20,taker_exit,585,338,0.5777777777777777,327,0.9674556213017751,41.99112426035503,10,0.40236686390532544,-1.7544378698224852,-3.2666666666666666,-5.653846153846154,-13.066666666666666
NO,8,0,1,2,12,1,2,20,20,taker_exit,562,293,0.5213523131672598,290,0.9897610921501706,44.83276450511946,8,0.4300341296928328,-1.8293515358361774,-3.2669039145907472,-6.266211604095563,-13.067615658362989
NO,10,2,1,2,11,2,0,20,20,taker_exit,561,356,0.6345811051693404,355,0.9971910112359551,43.390449438202246,10,0.41853932584269665,-1.5365168539325842,-3.267379679144385,-5.148876404494382,-13.06951871657754
NO,9,2,1,1,10,2,1,30,40,taker_exit,581,357,0.6144578313253012,357,1.0,41.0812324929972,9,0.4005602240896359,-1.0252100840336134,-3.270223752151463,-5.322128851540616,-13.080895008605852
NO,10,1,1,3,10,1,0,30,30,taker_exit,577,338,0.58578856152513,338,1.0,41.99112426035503,10,0.40236686390532544,-1.7544378698224852,-3.270363951473137,-5.5828402366863905,-13.081455805892547
NO,8,2,1,1,13,2,1,20,20,taker_exit,562,359,0.6387900355871886,357,0.9944289693593314,46.00557103064067,8,0.44846796657381616,-1.158774373259053,-3.2704626334519573,-5.119777158774373,-13.08185053380783
NO,8,0,1,2,10,1,0,30,20,taker_exit,584,296,0.5068493150684932,294,0.9932432432432432,44.76013513513514,8,0.43243243243243246,-1.5168918918918919,-3.2705479452054793,-6.452702702702703,-13.082191780821917
NO,10,2,1,0,12,1,2,20,30,taker_exit,561,356,0.6345811051693404,355,0.9971910112359551,43.390449438202246,10,0.41853932584269665,-1.5365168539325842,-3.270944741532977,-5.154494382022472,-13.083778966131907
NO,10,2,1,3,10,1,2,30,40,taker_exit,577,359,0.6221837088388215,359,1.0,43.49025069637883,10,0.415041782729805,-1.9860724233983287,-3.2720970537261698,-5.259052924791086,-13.088388214904679
NO,9,1,1,2,12,1,1,20,20,taker_exit,562,333,0.5925266903914591,329,0.987987987987988,39.966966966966964,9,0.39039039039039036,-0.9279279279279279,-3.272241992882562,-5.5225225225225225,-13.088967971530248
NO,9,0,1,2,13,2,2,40,40,taker_exit,589,303,0.5144312393887945,303,1.0,39.26732673267327,9,0.36633663366336633,-2.633663366336634,-3.2733446519524616,-6.363036303630363,-13.093378607809846
NO,9,0,1,2,13,2,2,40,30,taker_exit,589,303,0.5144312393887945,303,1.0,39.26732673267327,9,0.36633663366336633,-2.633663366336634,-3.2733446519524616,-6.363036303630363,-13.093378607809846
NO,10,2,1,2,10,1,2,20,30,taker_exit,561,356,0.6345811051693404,356,1.0,43.390449438202246,10,0.41853932584269665,-1.5365168539325842,-3.2798573975044563,-5.168539325842697,-13.119429590017825
NO,9,2,1,1,10,2,1,20,30,taker_exit,562,352,0.6263345195729537,351,0.9971590909090909,41.14204545454545,9,0.4034090909090909,-0.8011363636363636,-3.281138790035587,-5.238636363636363,-13.124555160142348
NO,9,1,1,1,12,1,0,20,40,taker_exit,562,333,0.5925266903914591,333,1.0,39.966966966966964,9,0.39039039039039036,-0.9279279279279279,-3.2829181494661923,-5.54054054054054,-13.13167259786477
NO,10,2,1,3,10,1,0,20,20,taker_exit,561,356,0.6345811051693404,355,0.9971910112359551,43.390449438202246,10,0.41853932584269665,-1.5365168539325842,-3.283422459893048,-5.174157303370786,-13.133689839572192
NO,10,1,1,0,13,1,2,40,40,taker_exit,585,338,0.5777777777777777,334,0.9881656804733728,41.99112426035503,10,0.40236686390532544,-1.7544378698224852,-3.2837606837606836,-5.683431952662722,-13.135042735042735
NO,9,1,1,2,12,1,1,30,20,taker_exit,581,336,0.5783132530120482,331,0.9851190476190477,40.083333333333336,9,0.3898809523809524,-1.0952380952380953,-3.3012048192771086,-5.708333333333333,-13.204819277108435
NO,9,2,1,1,13,1,2,20,20,taker_exit,562,352,0.6263345195729537,348,0.9886363636363636,41.14204545454545,9,0.4034090909090909,-0.8011363636363636,-3.302491103202847,-5.2727272727272725,-13.209964412811388
NO,9,0,1,1,13,1,0,30,40,taker_exit,581,303,0.5215146299483648,303,1.0,39.26732673267327,9,0.36633663366336633,-2.633663366336634,-3.3029259896729775,-6.333333333333333,-13.21170395869191
NO,8,2,1,1,13,2,2,20,20,taker_exit,562,359,0.6387900355871886,357,0.9944289693593314,46.00557103064067,8,0.44846796657381616,-1.158774373259053,-3.306049822064057,-5.1754874651810585,-13.224199288256228
NO,10,1,1,2,10,1,1,20,40,taker_exit,561,335,0.5971479500891266,335,1.0,41.88059701492537,10,0.4059701492537313,-1.2835820895522387,-3.3119429590017826,-5.546268656716418,-13.24777183600713
NO,9,0,1,3,11,1,2,30,20,taker_exit,581,303,0.5215146299483648,299,0.9867986798679867,39.26732673267327,9,0.36633663366336633,-2.633663366336634,-3.3132530120481927,-6.353135313531353,-13.25301204819277
NO,10,2,1,2,10,2,2,30,40,taker_exit,577,359,0.6221837088388215,359,1.0,43.49025069637883,10,0.415041782729805,-1.9860724233983287,-3.31369150779896,-5.325905292479109,-13.25476603119584
NO,10,2,1,3,11,2,0,40,20,taker_exit,585,359,0.6136752136752137,355,0.9888579387186629,43.49025069637883,10,0.415041782729805,-1.9860724233983287,-3.3145299145299147,-5.401114206128134,-13.258119658119659
NO,10,2,1,1,10,2,2,40,20,taker_exit,585,359,0.6136752136752137,355,0.9888579387186629,43.49025069637883,10,0.415041782729805,-1.9860724233983287,-3.3162393162393164,-5.403899721448468,-13.264957264957266
NO,8,1,1,0,11,1,1,40,20,taker_exit,590,343,0.5813559322033899,341,0.9941690962099126,45.142857142857146,8,0.4402332361516035,-1.119533527696793,-3.316949152542373,-5.705539358600583,-13.267796610169492
NO,9,0,1,2,13,2,1,40,40,taker_exit,589,303,0.5144312393887945,303,1.0,39.26732673267327,9,0.36633663366336633,-2.633663366336634,-3.3174872665534805,-6.448844884488449,-13.269949066213922
NO,9,0,1,1,11,1,2,40,20,taker_exit,589,303,0.5144312393887945,299,0.9867986798679867,39.26732673267327,9,0.36633663366336633,-2.633663366336634,-3.3174872665534805,-6.448844884488449,-13.269949066213922
NO,9,0,1,2,13,2,2,30,30,taker_exit,581,303,0.5215146299483648,303,1.0,39.26732673267327,9,0.36633663366336633,-2.633663366336634,-3.3184165232358005,-6.363036303630363,-13.273666092943202
NO,8,0,2,0,13,2,2,30,30,taker_exit,584,363,0.6215753424657534,356,0.9807162534435262,43.650137741046834,8.18457300275482,0.41597796143250687,-2.0523415977961434,-3.3236301369863015,-5.347107438016529,-13.294520547945206
NO,8,1,1,0,11,1,0,40,30,taker_exit,590,343,0.5813559322033899,343,1.0,45.142857142857146,8,0.4402332361516035,-1.119533527696793,-3.3271186440677964,-5.723032069970846,-13.308474576271186
NO,8,0,1,0,12,2,1,40,30,taker_exit,590,297,0.5033898305084745,297,1.0,44.68350168350168,8,0.43097643097643096,-1.5858585858585859,-3.328813559322034,-6.6127946127946124,-13.315254237288135
NO,10,1,1,0,13,1,2,30,40,taker_exit,577,338,0.58578856152513,334,0.9881656804733728,41.99112426035503,10,0.40236686390532544,-1.7544378698224852,-3.3292894280762564,-5.683431952662722,-13.317157712305026
NO,10,1,1,1,10,2,1,40,30,taker_exit,585,338,0.5777777777777777,338,1.0,41.99112426035503,10,0.40236686390532544,-1.7544378698224852,-3.336752136752137,-5.775147928994083,-13.347008547008548
NO,9,0,1,3,11,1,1,40,20,taker_exit,589,303,0.5144312393887945,299,0.9867986798679867,39.26732673267327,9,0.36633663366336633,-2.633663366336634,-3.3480475382003396,-6.508250825082508,-13.392190152801358
NO,4,0,1,0,12,1,1,40,20,taker_exit,590,308,0.5220338983050847,304,0.987012987012987,46.12987012987013,4,0.44155844155844154,-1.974025974025974,-3.3508474576271188,-6.4188311688311686,-13.403389830508475
NO,8,0,2,0,13,2,1,30,20,taker_exit,584,363,0.6215753424657534,349,0.9614325068870524,43.650137741046834,8.18457300275482,0.41597796143250687,-2.0523415977961434,-3.3527397260273974,-5.393939393939394,-13.41095890410959
NO,10,1,1,0,13,1,1,40,40,taker_exit,585,338,0.5777777777777777,334,0.9881656804733728,41.99112426035503,10,0.40236686390532544,-1.7544378698224852,-3.353846153846154,-5.804733727810651,-13.415384615384616
NO,10,2,1,1,10,2,1,20,20,taker_exit,561,356,0.6345811051693404,355,0.9971910112359551,43.390449438202246,10,0.41853932584269665,-1.5365168539325842,-3.35650623885918,-5.28932584269663,-13.42602495543672
NO,10,0,1,0,10,2,2,20,40,taker_exit,561,297,0.5294117647058824,297,1.0,40.55892255892256,10,0.39057239057239057,-1.5016835016835017,-3.358288770053476,-6.343434343434343,-13.433155080213904
NO,10,0,1,0,11,1,0,20,20,taker_exit,561,297,0.5294117647058824,296,0.9966329966329966,40.55892255892256,10,0.39057239057239057,-1.5016835016835017,-3.358288770053476,-6.343434343434343,-13.433155080213904
